store_id,partition_date,unemployment_rate,weekly_resilience_index,resilience_index_alltime,resilience_index_trailing,is_high_unemployment_period
44,2019-08-23,7.804,0.967643256015078,0.967643256015078,1.0359184129531411,True
44,2019-09-06,7.804,0.9356257613798716,0.9356257613798716,0.9989291874963352,True
44,2019-06-28,7.804,0.9923104202100794,0.9923104202100794,1.072664729386036,True
44,2019-07-26,7.804,0.9077863402769364,0.9077863402769364,0.9740800523927763,True
44,2019-09-13,7.804,0.92212223089233,0.92212223089233,0.9845460312773892,True
44,2019-07-05,7.804,0.9257816513457676,0.9257816513457676,0.9972977862505287,True
44,2019-08-09,7.804,0.9606225094221432,0.9606225094221432,1.0297721381984297,True
44,2019-03-29,7.972,0.9446777479120445,0.9446777479120445,1.033408536977178,True
44,2019-04-05,7.972,0.8494955171995424,0.8494955171995424,0.9254214983315884,True
44,2019-06-21,7.972,0.9514435085039618,0.9514435085039618,1.0300329663357235,True
44,2019-05-24,7.972,0.9634708268331207,0.9634708268331207,1.0544003076646296,True
44,2019-04-26,7.972,0.9011078195556586,0.9011078195556586,0.98765450837495,True
44,2019-05-17,7.972,0.8815265450723431,0.8815265450723431,0.9622975440356889,True
44,2019-05-31,7.972,0.9319839671432034,0.9319839671432034,1.016485741726075,True
44,2019-05-03,7.972,0.9419788902567442,0.9419788902567442,1.03351430163871,True
44,2019-04-12,7.972,0.924381984499535,0.924381984499535,1.0154153879007166,True
44,2019-04-19,7.972,0.9185669833604732,0.9185669833604732,1.0074746625066078,True
44,2019-06-07,7.972,0.9797344446241033,0.9797344446241033,1.0675304557775123,True
44,2019-05-10,7.972,0.9457287853546851,0.9457287853546851,1.0349604352539692,True
44,2019-06-14,7.972,0.9687202376644239,0.9687202376644239,1.0515840238065557,True
44,2019-03-15,8.119,0.8899727706866296,0.8899727706866296,0.9679822787256133,True
44,2019-02-08,8.119,0.9468550477936131,0.9468550477936131,1.0205135739873517,True
44,2019-02-15,8.119,0.8844673836174116,0.8844673836174116,0.9435943510892755,True
44,2019-02-01,8.119,0.9278221004881493,0.9278221004881493,,True
44,2019-03-08,8.119,0.8984446764444489,0.8984446764444489,0.9716575489639133,True
44,2019-03-22,8.119,0.9119404830841926,0.9119404830841926,0.9971968734997774,True
44,2019-03-01,8.119,0.939461741072072,0.939461741072072,1.0214706734758348,True
5,2019-11-08,6.768,0.9491073917519037,0.9491073917519037,1.0129147032749943,True
5,2019-12-20,6.768,1.4653866134175266,1.4653866134175266,1.5233594883155133,True
5,2019-10-25,6.768,0.8742813971972616,0.8742813971972616,0.9336671067629271,True
5,2019-12-13,6.768,1.1565645610263642,1.1565645610263642,1.2077500194532063,True
5,2019-12-27,6.768,0.9376386982012272,0.9376386982012272,0.9639986580712273,True
5,2019-10-11,6.768,0.8826125028751352,0.8826125028751352,0.93994249780904,True
5,2019-10-18,6.768,0.8961562451448647,0.8961562451448647,0.9559175945645253,True
5,2019-11-15,6.768,0.9351376275687382,0.9351376275687382,0.9976915035876982,True
5,2019-11-22,6.768,1.5356744431858405,1.5356744431858405,1.6384899034807805,True
5,2019-11-29,6.768,1.0832644217512888,1.0832644217512888,1.1388796541445183,True
5,2019-11-01,6.768,1.0229503725011189,1.0229503725011189,1.094295672573751,True
5,2019-09-27,6.768,0.8904641609508416,0.8904641609508416,0.9461089227731112,True
5,2019-10-04,6.768,0.9134718913516008,0.9134718913516008,0.9720511082643656,True
5,2019-12-06,6.768,1.1094290160385016,1.1094290160385016,1.1627175988480376,True
30,2019-02-08,8.324,1.1340576524792818,1.1340576524792818,1.0693731647831348,True
30,2019-03-15,8.324,1.01631800364514,1.01631800364514,0.941992380522494,True
30,2019-03-22,8.324,1.0088415731894051,1.0088415731894051,0.9428761469317928,True
30,2019-02-01,8.324,1.0604882278949506,1.0604882278949506,,True
30,2019-02-22,8.324,1.0769554546716622,1.0769554546716622,0.9936856640621836,True
30,2019-02-15,8.324,1.0568508951485376,1.0568508951485376,0.963161357982923,True
30,2019-03-01,8.324,1.077549098312107,1.077549098312107,0.9958053698080878,True
30,2019-03-08,8.324,1.0675141130159493,1.0675141130159493,0.9873599684355191,True
16,2019-05-31,6.842,0.9943150063081979,0.9943150063081979,1.1603648270774265,True
16,2019-04-12,6.842,0.8402779342747233,0.8402779342747233,0.9374570489884424,True
16,2019-06-21,6.842,1.0525899842188857,1.0525899842188857,1.193865200604913,True
16,2019-04-26,6.842,0.7386665512208306,0.7386665512208306,0.8428524329385756,True
16,2019-05-17,6.842,0.8383291534878267,0.8383291534878267,0.9819850035312092,True
16,2019-05-03,6.842,0.7765411318133184,0.7765411318133184,0.8969111758862135,True
16,2019-05-24,6.842,0.9233165062376535,0.9233165062376535,1.0827548794397028,True
16,2019-03-29,6.842,0.9446429162703148,0.9446429162703148,1.0493110807146555,True
16,2019-04-19,6.842,0.7130140750930946,0.7130140750930946,0.8000236902888368,True
16,2019-05-10,6.842,0.7737557176145791,0.7737557176145791,0.9003235212981031,True
16,2019-06-14,6.842,1.0402546197501044,1.0402546197501044,1.191150926014382,True
16,2019-06-07,6.842,1.0314677927005467,1.0314677927005467,1.1930926496522758,True
16,2019-04-05,6.842,0.816727672440448,0.816727672440448,0.902278998971634,True
16,2019-06-28,6.868,1.1760117274229807,1.1760117274229807,1.3216511546547691,True
16,2019-09-20,6.868,0.9847521527559422,0.9847521527559422,1.022663907566134,True
16,2019-07-12,6.868,1.1296798349431423,1.1296798349431423,1.2346296193833164,True
16,2019-08-23,6.868,1.1189466729527195,1.1189466729527195,1.176850921547688,True
16,2019-09-13,6.868,1.0053958636077092,1.0053958636077092,1.0455433431187509,True
16,2019-08-09,6.868,1.0472033646189824,1.0472033646189824,1.1078673942782782,True
16,2019-08-16,6.868,1.0043702259993785,1.0043702259993785,1.0584752733176321,True
16,2019-07-05,6.868,1.182967771312693,1.182967771312693,1.310311233053607,True
16,2019-08-02,6.868,1.1303592023810174,1.1303592023810174,1.2049162320421236,True
16,2019-07-19,6.868,1.133070297525931,1.133070297525931,1.226346017719479,True
16,2019-08-30,6.868,1.0439870193115603,1.0439870193115603,1.0915773072580477,True
16,2019-09-06,6.868,1.035187134910747,1.035187134910747,1.0791882417493919,True
16,2019-07-26,6.868,1.0835553771688649,1.0835553771688649,1.162232302967991,True
16,2019-10-18,6.986,1.0423096503996487,1.0423096503996487,1.0900750528190895,True
16,2019-12-06,6.986,1.0979415161299229,1.0979415161299229,1.1438557185603793,True
16,2019-11-22,6.986,1.2553502543231403,1.2553502543231403,1.3183830121852043,True
16,2019-12-13,6.986,1.24921491695812,1.24921491695812,1.2973079113471526,True
16,2019-10-04,6.986,0.8529535602213474,0.8529535602213474,0.8870426712407931,True
16,2019-12-27,6.986,1.1079824651761476,1.1079824651761476,1.1195116125841345,True
16,2019-11-08,6.986,0.8736345557811234,0.8736345557811234,0.9139619791279063,True
16,2019-11-15,6.986,0.8832675685230882,0.8832675685230882,0.9259828208532169,True
16,2019-11-01,6.986,0.860677850127169,0.860677850127169,0.898113706464295,True
16,2019-12-20,6.986,1.9349736779103244,1.9349736779103244,1.9965631894282232,True
16,2019-10-25,6.986,0.9533455445887697,0.9533455445887697,0.9946762567329844,True
16,2019-11-29,6.986,0.9865437253447616,0.9865437253447616,1.028464346747025,True
16,2019-10-11,6.986,0.8708160937730123,0.8708160937730123,0.9084696064934126,True
16,2019-09-27,6.986,0.8935571850020673,0.8935571850020673,0.9273398936244506,True
16,2019-03-01,7.039,0.8554333977351801,0.8554333977351801,0.9539145880294236,True
16,2019-03-22,7.039,0.9305331001349351,0.9305331001349351,1.0386289090332885,True
16,2019-03-15,7.039,0.9712268745634806,0.9712268745634806,1.0994513564069945,True
16,2019-02-01,7.039,0.9194249148392127,0.9194249148392127,,True
16,2019-03-08,7.039,0.8577673318668456,0.8577673318668456,0.9654155292239983,True
16,2019-02-15,7.039,0.9049027521732643,0.9049027521732643,0.9897665560437404,True
16,2019-02-08,7.039,0.9090926212357772,0.9090926212357772,0.9887622214313798,True
16,2019-02-22,7.039,0.8536237027753708,0.8536237027753708,0.9368742594528988,True
29,2019-07-26,10.409,0.9451690047234156,0.9451690047234156,0.9447741974103876,True
29,2019-08-09,10.409,0.9180974849870122,0.9180974849870122,0.9208544131817306,True
29,2019-09-06,10.409,0.9107221592616106,0.9107221592616106,0.9134239489866772,True
29,2019-09-13,10.409,0.8596749684806813,0.8596749684806813,0.8645643996523981,True
29,2019-07-19,10.409,0.9389206571977355,0.9389206571977355,0.9361307349692948,True
29,2019-08-02,10.409,0.9635490839515599,0.9635490839515599,0.9651967438821542,True
29,2019-08-30,10.409,1.0738174915055068,1.0738174915055068,1.079774661440019,True
29,2019-07-05,10.409,1.0444859351188256,1.0444859351188256,1.0408247438490132,True
29,2019-08-23,10.409,1.0117057828050913,1.0117057828050913,1.0179262691205424,True
29,2019-07-12,10.409,0.9496536346105677,0.9496536346105677,0.9446481150091425,True
29,2019-06-28,10.409,1.0778978773988876,1.0778978773988876,1.0779241053522097,True
29,2019-09-20,10.409,0.8626141024147586,0.8626141024147586,0.871095320244609,True
29,2019-08-16,10.409,0.9855200332688241,0.9855200332688241,0.991281406549256,True
29,2019-12-27,10.524,0.8638257221550663,0.8638257221550663,0.8270745447141287,True
29,2019-09-27,10.524,0.8799643206203892,0.8799643206203892,0.8919979702056141,True
29,2019-11-15,10.524,0.9420209548536385,0.9420209548536385,0.9619446231824825,True
29,2019-12-20,10.524,2.096438585099077,2.096438585099077,2.0521822384726636,True
29,2019-11-22,10.524,1.8078901232603388,1.8078901232603388,1.8478011120582771,True
29,2019-10-18,10.524,0.9365461709479004,0.9365461709479004,0.9546261113577051,True
29,2019-10-25,10.524,0.9770269609440542,0.9770269609440542,0.9970789412107556,True
29,2019-12-13,10.524,1.5766725319175128,1.5766725319175128,1.562253257052369,True
29,2019-11-29,10.524,1.191355691650699,1.191355691650699,1.194112576461151,True
29,2019-10-04,10.524,0.9825890372314435,0.9825890372314435,0.9991091190763541,True
29,2019-11-08,10.524,0.9721926239471438,0.9721926239471438,0.9925746262248011,True
29,2019-12-06,10.524,1.3232604493524887,1.3232604493524887,1.320497001596015,True
29,2019-10-11,10.524,0.8953756803036862,0.8953756803036862,0.910451991308391,True
29,2019-11-01,10.524,0.9658014461388936,0.9658014461388936,0.9856968675804695,True
42,2019-04-12,9.524,0.9876426035075202,0.9876426035075202,1.0273223244035357,True
42,2019-04-26,9.524,0.8583978322845353,0.8583978322845353,0.8967875231709354,True
42,2019-05-17,9.524,0.9065414412244501,0.9065414412244501,0.9438880319375178,True
42,2019-06-14,9.524,0.9515006545888578,0.9515006545888578,0.9893148561535299,True
42,2019-05-24,9.524,0.8700461338677495,0.8700461338677495,0.9090773678505173,True
42,2019-04-19,9.524,0.884905376492774,0.884905376492774,0.9181768950752396,True
42,2019-06-07,9.524,1.0913270741251757,1.0913270741251757,1.1432534404061454,True
42,2019-03-29,9.524,0.9092449630718586,0.9092449630718586,0.9499111881723123,True
42,2019-05-31,9.524,0.9993570440995325,0.9993570440995325,1.0498040705779554,True
42,2019-05-03,9.524,1.0475236758846296,1.0475236758846296,1.1031297578425465,True
42,2019-06-21,9.524,0.8704604552182452,0.8704604552182452,0.9055377759902054,True
42,2019-04-05,9.524,1.0469953546067408,1.0469953546067408,1.0999441580597857,True
42,2019-05-10,9.524,1.0142732417568618,1.0142732417568618,1.0603036460407034,True
42,2019-03-01,9.765,0.9974273306825059,0.9974273306825059,1.0474144982072329,True
42,2019-03-22,9.765,0.8591271766095456,0.8591271766095456,0.8846052765194563,True
42,2019-02-22,9.765,0.8833701786687169,0.8833701786687169,0.9057938747218146,True
42,2019-02-15,9.765,0.9144344669399113,0.9144344669399113,0.9092978492235108,True
42,2019-03-15,9.765,0.9344185661463994,0.9344185661463994,0.9560948591278069,True
42,2019-03-08,9.765,1.0574398543396015,1.0574398543396015,1.1000033936941245,True
42,2019-02-01,9.765,0.9765999950589546,0.9765999950589546,,True
42,2019-02-08,9.765,1.0346979921094677,1.0346979921094677,1.0594900648622325,True
7,2019-08-16,9.017,1.0205669564353,1.0205669564353,1.1559976195474506,True
7,2019-08-09,9.017,1.0483127499109046,1.0483127499109046,1.1957256617193668,True
7,2019-07-19,9.017,0.9993233667022339,0.9993233667022339,1.1707405802058999,True
7,2019-09-06,9.017,0.9389293171767403,0.9389293171767403,1.0528657861041917,True
7,2019-09-20,9.017,0.8552296304090724,0.8552296304090724,0.958584524630732,True
7,2019-07-05,9.017,1.0400356438220661,1.0400356438220661,1.23884083701531,True
7,2019-09-13,9.017,0.8576825878969186,0.8576825878969186,0.9601737309323949,True
7,2019-06-28,9.017,1.008680881658156,1.008680881658156,1.2131324036371232,True
7,2019-08-23,9.017,0.9714203049513136,0.9714203049513136,1.094441885922814,True
7,2019-07-26,9.017,1.0577091701009698,1.0577091701009698,1.2307360285434124,True
7,2019-08-02,9.017,1.1283467224280348,1.1283467224280348,1.3013798781957495,True
7,2019-07-12,9.017,0.976427356010898,0.976427356010898,1.1511200070026415,True
7,2019-08-30,9.017,0.9336643699794756,0.9336643699794756,1.048603434308633,True
7,2019-10-18,9.137,0.8279643866746568,0.8279643866746568,0.9357618879648828,True
7,2019-11-08,9.137,0.8895353896325019,0.8895353896325019,1.0101607696044925,True
7,2019-11-15,9.137,0.8456251723656225,0.8456251723656225,0.9600581854870409,True
7,2019-11-22,9.137,1.4636591763133193,1.4636591763133193,1.6633085533332497,True
7,2019-12-20,9.137,1.8315688362723397,1.8315688362723397,2.020551181696089,True
7,2019-10-04,9.137,0.8416146385713907,0.8416146385713907,0.9476415444799302,True
7,2019-10-25,9.137,0.8157711708463449,0.8157711708463449,0.923542393252478,True
7,2019-10-11,9.137,0.8120512170914498,0.8120512170914498,0.9156854872285042,True
7,2019-12-06,9.137,1.0510197655876576,1.0510197655876576,1.1739918641364113,True
7,2019-12-27,9.137,1.278566333185361,1.278566333185361,1.380513291071696,True
7,2019-09-27,9.137,0.7868648973258185,0.7868648973258185,0.8830335071806563,True
7,2019-11-29,9.137,0.9687957438361117,0.9687957438361117,1.0842187107037617,True
7,2019-11-01,9.137,0.8420922967073394,0.8420922967073394,0.9552134427300364,True
7,2019-12-13,9.137,1.2554628103870482,1.2554628103870482,1.3969539842609249,True
15,2021-08-13,8.193,0.930092406753965,0.930092406753965,0.9423156190408769,True
15,2021-08-06,8.193,0.9472835114251833,0.9472835114251833,0.9597211662594421,True
15,2021-08-27,8.193,0.9789396883709549,0.9789396883709549,0.9923927799814242,True
15,2021-09-03,8.193,0.9421595806067296,0.9421595806067296,0.9562729010820221,True
15,2021-07-30,8.193,0.94774233426523,0.94774233426523,0.9596694176021767,True
15,2021-08-20,8.193,0.9725631915741871,0.9725631915741871,0.9859532498371922,True
15,2021-09-10,8.193,0.846300661685924,0.846300661685924,0.8595253360002078,True
15,2021-07-02,8.193,1.0877766405012737,1.0877766405012737,1.1010773420528746,True
15,2021-09-24,8.193,0.888642522405911,0.888642522405911,0.9033766950200152,True
15,2021-07-09,8.193,0.9486983234743878,0.9486983234743878,0.9590134227686546,True
15,2021-09-17,8.193,0.8553681522737179,0.8553681522737179,0.869212317104008,True
15,2021-07-23,8.193,0.9163795895983651,0.9163795895983651,0.9277288031658746,True
15,2021-07-16,8.193,0.9503567533013505,0.9503567533013505,0.9616730153621937,True
15,2019-03-08,8.35,0.9692948789993195,0.9692948789993195,0.9542746410390048,True
15,2019-02-08,8.35,1.0948715570601761,1.0948715570601761,1.0465014821449787,True
15,2019-02-15,8.35,1.0602045948736547,1.0602045948736547,0.990339926385552,True
15,2019-03-22,8.35,0.9499432688768419,0.9499432688768419,0.9498749419382533,True
15,2019-03-15,8.35,0.9525088841408228,0.9525088841408228,0.9449501266848911,True
15,2019-02-22,8.35,0.9062600584589412,0.9062600584589412,0.8492746113628704,True
15,2019-02-01,8.35,1.0462207419105178,1.0462207419105178,,True
15,2019-03-01,8.35,0.9711428124937754,0.9711428124937754,0.9457133023552722,True
43,2020-05-01,10.581,1.0249856294485407,1.0249856294485407,1.005936900870682,True
43,2020-04-24,10.581,0.9654829310338099,0.9654829310338099,0.9469960397228124,True
43,2020-04-03,10.581,1.0269909356581097,1.0269909356581097,1.0048470741149285,True
43,2020-03-27,10.581,0.9656745073225061,0.9656745073225061,0.9437727370718172,True
43,2020-06-05,10.581,1.0153428194068679,1.0153428194068679,1.0017099526104014,True
43,2020-06-12,10.581,1.05124861807364,1.05124861807364,1.0384085118672055,True
43,2020-05-08,10.581,1.0810503442816717,1.0810503442816717,1.0623003592350204,True
43,2020-05-22,10.581,0.9129749856077018,0.9129749856077018,0.8979419851079262,True
43,2020-04-10,10.581,1.0038421156860202,1.0038421156860202,0.9834432367567902,True
43,2020-05-29,10.581,0.9962853603201156,0.9962853603201156,0.9814077824385724,True
43,2020-05-15,10.581,1.02369314871933,1.02369314871933,1.0061239796633739,True
43,2020-06-19,10.581,0.9551578485587274,0.9551578485587274,0.9444610234162635,True
43,2020-04-17,10.581,1.0078252856268137,1.0078252856268137,0.9885077084276785,True
43,2020-08-07,10.641,0.9404757752712715,0.9404757752712715,0.9431369158912821,True
43,2020-07-24,10.641,0.8430391243011637,0.8430391243011637,0.8407962292819652,True
43,2020-09-11,10.641,0.9771877006868354,0.9771877006868354,0.9929276614635213,True
43,2020-07-10,10.641,0.9976357418364892,0.9976357418364892,0.9914775769458318,True
43,2020-07-03,10.641,1.0281421302560045,1.0281421302560045,1.0197154332209644,True
43,2020-06-26,10.641,0.9265101433028047,0.9265101433028047,0.9166920733182676,True
43,2020-08-14,10.641,1.0474821142363235,1.0474821142363235,1.0542293680430044,True
43,2020-08-21,10.641,0.8867063916432397,0.8867063916432397,0.8937693199743411,True
43,2020-07-31,10.641,0.956786570701256,0.956786570701256,0.956796549032884,True
43,2020-09-25,10.641,0.8766177913305082,0.8766177913305082,0.8954434646742895,True
43,2020-09-04,10.641,1.0249532447977439,1.0249532447977439,1.039122397088155,True
43,2020-08-28,10.641,0.9382625978146335,0.9382625978146335,0.948456551203664,True
43,2020-09-18,10.641,0.9254464709474088,0.9254464709474088,0.9434433866576996,True
43,2020-07-17,10.641,0.9432039649926749,0.9432039649926749,0.9392245907515897,True
25,2019-05-10,7.856,0.987763804755139,0.987763804755139,1.0154228036287978,True
25,2019-05-24,7.856,1.1212938949522848,1.1212938949522848,1.149843908253868,True
25,2019-04-26,7.856,1.0002865164471444,1.0002865164471444,1.0353810546624689,True
25,2019-05-03,7.856,1.0251123483897897,1.0251123483897897,1.0581978760876392,True
25,2019-06-21,7.856,1.043648885617886,1.043648885617886,1.046123886708689,True
25,2019-05-17,7.856,0.9963092780723192,0.9963092780723192,1.0231555689862741,True
25,2019-04-12,7.856,1.012154811967251,1.012154811967251,1.0545091578146237,True
25,2019-06-14,7.856,1.1043174771616906,1.1043174771616906,1.113201707361324,True
25,2019-05-31,7.856,1.0812680874837648,1.0812680874837648,1.0991110303380134,True
25,2019-04-19,7.856,0.9827516042825132,0.9827516042825132,1.018826879476179,True
25,2019-03-29,7.856,1.1638054481053806,1.1638054481053806,1.253736116466836,True
25,2019-06-07,7.856,1.0430744868182997,1.0430744868182997,1.0544810139431051,True
25,2019-04-05,7.856,1.0083858168582658,1.0083858168582658,1.0565203781055197,True
25,2019-03-15,8.187,0.9336008732026355,0.9336008732026355,1.0172241849046688,True
25,2019-02-22,8.187,0.8893411916242536,0.8893411916242536,0.9735103685956426,True
25,2019-02-01,8.187,0.9582722454395047,0.9582722454395047,,True
25,2019-03-22,8.187,0.9858021410220599,0.9858021410220599,1.0714647146211944,True
25,2019-02-15,8.187,0.9568983521093425,0.9568983521093425,1.0729224236177555,True
25,2019-03-08,8.187,0.9347670326613705,0.9347670326613705,1.0222761563437257,True
25,2019-03-01,8.187,0.942026002089839,0.942026002089839,1.038055812619116,True
25,2019-02-08,8.187,0.8254510341668716,0.8254510341668716,0.8613951182404165,True
21,2019-02-08,8.324,1.070433188997674,1.070433188997674,1.013433060618997,True
21,2019-03-01,8.324,0.9885926252686422,0.9885926252686422,0.9271214229219678,True
21,2019-02-15,8.324,1.147095244457835,1.147095244457835,1.0787673196620826,True
21,2019-03-08,8.324,0.9421267258245988,0.9421267258245988,0.896613581616477,True
21,2019-02-01,8.324,1.0562445913732692,1.0562445913732692,,True
21,2019-02-22,8.324,0.9914401428399757,0.9914401428399757,0.9085298235284615,True
21,2019-03-22,8.324,0.9079825443360632,0.9079825443360632,0.8879928798144554,True
21,2019-03-15,8.324,0.9616449290216986,0.9616449290216986,0.9312350572990206,True
45,2019-05-10,8.899,0.9646818116248598,0.9646818116248598,0.9629167821263179,True
45,2019-05-17,8.899,0.9515841863643674,0.9515841863643674,0.9521971565690847,True
45,2019-05-31,8.899,1.065664585722932,1.065664585722932,1.0681014396257902,True
45,2019-06-14,8.899,1.0371406338089681,1.0371406338089681,1.035069216000486,True
45,2019-04-05,8.899,1.0608729742500773,1.0608729742500773,1.055704544684584,True
45,2019-05-24,8.899,1.0192867687242342,1.0192867687242342,1.022999743599093,True
45,2019-04-12,8.899,0.9952690757782873,0.9952690757782873,0.9849337310250279,True
45,2019-04-19,8.899,0.9539900310327213,0.9539900310327213,0.9453781948710038,True
45,2019-04-26,8.899,0.9380682977208313,0.9380682977208313,0.9338509083801967,True
45,2019-03-29,8.899,1.1161612276248019,1.1161612276248019,1.1263120849050041,True
45,2019-05-03,8.899,1.0334002219278846,1.0334002219278846,1.034015714036821,True
45,2019-06-07,8.899,1.0111440879773328,1.0111440879773328,1.0096363981352436,True
45,2019-06-21,8.899,1.0080909039685138,1.0080909039685138,1.0043164758446097,True
45,2019-02-08,8.992,0.8359270257889896,0.8359270257889896,0.7376180280825357,True
45,2019-03-08,8.992,0.9742311643084801,0.9742311643084801,0.9794442624072044,True
45,2019-03-15,8.992,0.9845780967738692,0.9845780967738692,0.9932493901429493,True
45,2019-02-01,8.992,1.1332790061571727,1.1332790061571727,,True
45,2019-02-15,8.992,1.0703919429420112,1.0703919429420112,1.0871304734773182,True
45,2019-02-22,8.992,0.943954343627899,0.943954343627899,0.9316570988266568,True
45,2019-03-22,8.992,0.9957034854282699,0.9957034854282699,1.0054423827069605,True
45,2019-03-01,8.992,0.989835150792738,0.989835150792738,0.9939220792375234,True
17,2019-11-08,6.885,0.9573386030323656,0.9573386030323656,1.0190644350671747,True
17,2019-10-11,6.885,0.9381320257871285,0.9381320257871285,0.9978251328083202,True
17,2019-09-27,6.885,0.9279594213691563,0.9279594213691563,0.9862006735696303,True
17,2019-10-18,6.885,0.912165101846261,0.912165101846261,0.97026297221407,True
17,2019-11-29,6.885,1.0369215607376605,1.0369215607376605,1.099975802542875,True
17,2019-12-27,6.885,0.7115888455347434,0.7115888455347434,0.7384787639789556,True
17,2019-11-22,6.885,1.125189905228322,1.125189905228322,1.199139458373883,True
17,2019-12-13,6.885,1.1743444875315363,1.1743444875315363,1.2390760616906054,True
17,2019-10-04,6.885,0.9263152398589415,0.9263152398589415,0.9848415887809231,True
17,2019-10-25,6.885,0.9645917643778102,0.9645917643778102,1.0268323592603708,True
17,2019-11-15,6.885,0.8754127809585358,0.8754127809585358,0.9314232246511848,True
17,2019-12-06,6.885,1.0770989193811102,1.0770989193811102,1.1400060134139445,True
17,2019-12-20,6.885,1.4651455413426344,1.4651455413426344,1.5379134855359475,True
17,2019-11-01,6.885,0.915903686865843,0.915903686865843,0.9743323182243823,True
35,2019-05-17,9.051,1.1722875902444976,1.1722875902444976,0.9421196876504425,True
35,2019-06-07,9.051,1.2616953282375591,1.2616953282375591,1.0065908958133487,True
35,2019-06-21,9.051,1.3376234932329887,1.3376234932329887,1.0647283059113652,True
35,2019-04-26,9.051,1.1926724557382598,1.1926724557382598,0.9550280568655038,True
35,2019-05-03,9.051,1.2852753880179228,1.2852753880179228,1.0327521948582141,True
35,2019-05-10,9.051,1.200660626292627,1.200660626292627,0.9625102961189248,True
35,2019-04-05,9.051,1.3025795717177724,1.3025795717177724,1.0377728304679366,True
35,2019-03-29,9.051,1.2933828007397146,1.2933828007397146,1.0343822714390705,True
35,2019-04-12,9.051,1.1791433027020157,1.1791433027020157,0.9358952852309416,True
35,2019-05-24,9.051,1.330590673484034,1.330590673484034,1.0732238224075281,True
35,2019-04-19,9.051,1.207782222580017,1.207782222580017,0.9642455556201968,True
35,2019-06-14,9.051,1.3025913034856809,1.3025913034856809,1.0388576722035134,True
35,2019-05-31,9.051,1.3943067095829274,1.3943067095829274,1.1197924473942649,True
35,2019-02-01,9.262,1.338023351895268,1.338023351895268,,True
35,2019-03-15,9.262,1.2150763704491556,1.2150763704491556,0.9573828730392036,True
35,2019-03-08,9.262,1.2507482296770818,1.2507482296770818,0.9826377169696613,True
35,2019-02-22,9.262,1.1097358043549317,1.1097358043549317,0.8343003434427699,True
35,2019-03-01,9.262,1.2640846946772992,1.2640846946772992,0.9914090064768661,True
35,2019-02-15,9.262,1.3815636937247011,1.3815636937247011,1.0591342695430916,True
35,2019-03-22,9.262,1.1730685410895294,1.1730685410895294,0.9299457269153495,True
35,2019-02-08,9.262,1.2708313201770556,1.2708313201770556,0.9497826165567013,True
40,2019-05-24,5.435,1.046005330876975,1.046005330876975,1.097417676408422,True
40,2019-04-12,5.435,0.9154769106724293,0.9154769106724293,0.9433656945234596,True
40,2019-06-21,5.435,0.975394336132506,0.975394336132506,1.0033687332871188,True
40,2019-04-05,5.435,0.9540633104426419,0.9540633104426419,0.9812879436701135,True
